Year,Period,labor force,employment,unemployment,unemployment rate,County
2019,May,21403,20756,647,3.0,"Isanti County, MN"
2019,Jun,21623,20878,745,3.4,"Isanti County, MN"
2019,Jul,21763,21024,739,3.4,"Isanti County, MN"
2019,Aug,21673,20961,712,3.3,"Isanti County, MN"
2019,Sep,21596,20969,627,2.9,"Isanti County, MN"
2019,Oct,21627,20977,650,3.0,"Isanti County, MN"
2019,Nov,21703,20980,723,3.3,"Isanti County, MN"
2019,Dec,22046,20946,1100,5.0,"Isanti County, MN"
2020,Jan,22565,21232,1333,5.9,"Isanti County, MN"
2020,Feb,22572,21332,1240,5.5,"Isanti County, MN"
2020,Mar,22569,21012,1557,6.9,"Isanti County, MN"
2020,Apr,21086,19074,2012,9.5,"Isanti County, MN"
2020,May,21184,18835,2349,11.1,"Isanti County, MN"
2020,Jun,21984,20081,1903,8.7,"Isanti County, MN"
2020,Jul,22170,20493,1677,7.6,"Isanti County, MN"
2020,Aug,22088,20798,1290,5.8,"Isanti County, MN"
2020,Sep,21872,20692,1180,5.4,"Isanti County, MN"
2020,Oct,21911,20869,1042,4.8,"Isanti County, MN"
2020,Nov,21919,20851,1068,4.9,"Isanti County, MN"
2020,Dec,21709,20363,1346,6.2,"Isanti County, MN"
2021,Jan,21555,20077,1478,6.9,"Isanti County, MN"
2021,Feb,21654,20167,1487,6.9,"Isanti County, MN"
2021,Mar,21540,20193,1347,6.3,"Isanti County, MN"
2021,Apr,21362,20346,1016,4.8,"Isanti County, MN"
2021,May,21271,20430,841,4.0,"Isanti County, MN"
2021,Jun,21348,20390,958,4.5,"Isanti County, MN"
2021,Jul,21422,20642,780,3.6,"Isanti County, MN"
2021,Aug,21293,20515,778,3.7,"Isanti County, MN"
2021,Sep,21143,20469,674,3.2,"Isanti County, MN"
2021,Oct,21238,20642,596,2.8,"Isanti County, MN"
2021,Nov,21387,20802,585,2.7,"Isanti County, MN"
2021,Dec,21633,20758,875,4.0,"Isanti County, MN"
2022,Jan,21744,20650,1094,5.0,"Isanti County, MN"
2022,Feb,21730,20755,975,4.5,"Isanti County, MN"
2022,Mar,21693,20798,895,4.1,"Isanti County, MN"
2022,Apr,21652,21009,643,3.0,"Isanti County, MN"
2022,May,21594,21107,487,2.3,"Isanti County, MN"
2022,Jun,21591,21009,582,2.7,"Isanti County, MN"
2022,Jul,21681,21165,516,2.4,"Isanti County, MN"
2022,Aug,21663,21094,569,2.6,"Isanti County, MN"
2022,Sep,21553,21063,490,2.3,"Isanti County, MN"
2022,Oct,21443,20941,502,2.3,"Isanti County, MN"
2022,Nov,21502,20905,597,2.8,"Isanti County, MN"
2022,Dec,21871,20882,989,4.5,"Isanti County, MN"
2023,Jan,21997,20823,1174,5.3,"Isanti County, MN"
2023,Feb,22126,20871,1255,5.7,"Isanti County, MN"
2023,Mar,22166,20976,1190,5.4,"Isanti County, MN"
2023,Apr,22002,21096,906,4.1,"Isanti County, MN"
2023,May,21852,21192,660,3.0,"Isanti County, MN"
2023,Jun,22108,21273,835,3.8,"Isanti County, MN"
2023,Jul,22069,21336,733,3.3,"Isanti County, MN"
2023,Aug,21962,21164,798,3.6,"Isanti County, MN"
2023,Sep,21704,21184,520,2.4,"Isanti County, MN"
2023,Oct,21625,21133,492,2.3,"Isanti County, MN"
2023,Nov,21667,21177,490,2.3,"Isanti County, MN"
2023,Dec,21798,20933,865,4.0,"Isanti County, MN"
2024,Jan,22054,20878,1176,5.3,"Isanti County, MN"
2024,Feb,22209,20930,1279,5.8,"Isanti County, MN"
2024,Mar,22160,21034,1126,5.1,"Isanti County, MN"
2024,Apr,21960,21120,840,3.8,"Isanti County, MN"
2024,May,21865,21015,850,3.9,"Isanti County, MN"
2024,Jun,21813,20789,1024,4.7,"Isanti County, MN"
2024,Jul,21880,20857,1023,4.7,"Isanti County, MN"
2024,Aug,21823,20758,1065,4.9,"Isanti County, MN"
2024,Sep,21561,20857,704,3.3,"Isanti County, MN"
2024,Oct,21603,20941,662,3.1,"Isanti County, MN"
2024,Nov,21675(P),20860(P),815(P),3.8(P),"Isanti County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Isanti County, MN"
2014,Jan,21540,19627,1913,8.9,"Itasca County, MN"
2014,Feb,21660,19722,1938,8.9,"Itasca County, MN"
2014,Mar,21873,19994,1879,8.6,"Itasca County, MN"
2014,Apr,21743,20187,1556,7.2,"Itasca County, MN"
2014,May,22145,20691,1454,6.6,"Itasca County, MN"
2014,Jun,22537,21065,1472,6.5,"Itasca County, MN"
2014,Jul,22484,21095,1389,6.2,"Itasca County, MN"
2014,Aug,22252,20991,1261,5.7,"Itasca County, MN"
2014,Sep,22055,20895,1160,5.3,"Itasca County, MN"
2014,Oct,21959,20870,1089,5.0,"Itasca County, MN"
2014,Nov,21992,20634,1358,6.2,"Itasca County, MN"
2014,Dec,21942,20544,1398,6.4,"Itasca County, MN"
2015,Jan,21938,20347,1591,7.3,"Itasca County, MN"
2015,Feb,22043,20527,1516,6.9,"Itasca County, MN"
2015,Mar,22058,20519,1539,7.0,"Itasca County, MN"
2015,Apr,22177,20761,1416,6.4,"Itasca County, MN"
2015,May,22481,21179,1302,5.8,"Itasca County, MN"
2015,Jun,22959,21497,1462,6.4,"Itasca County, MN"
2015,Jul,22884,21497,1387,6.1,"Itasca County, MN"
2015,Aug,22784,21398,1386,6.1,"Itasca County, MN"
2015,Sep,22446,21262,1184,5.3,"Itasca County, MN"
2015,Oct,22335,21036,1299,5.8,"Itasca County, MN"
2015,Nov,22149,20412,1737,7.8,"Itasca County, MN"
2015,Dec,22157,20178,1979,8.9,"Itasca County, MN"
2016,Jan,22129,20075,2054,9.3,"Itasca County, MN"
2016,Feb,22180,20051,2129,9.6,"Itasca County, MN"
2016,Mar,22270,19926,2344,10.5,"Itasca County, MN"
2016,Apr,22026,19986,2040,9.3,"Itasca County, MN"
2016,May,22103,20378,1725,7.8,"Itasca County, MN"
2016,Jun,22638,20785,1853,8.2,"Itasca County, MN"
2016,Jul,22378,20589,1789,8.0,"Itasca County, MN"
2016,Aug,22084,20302,1782,8.1,"Itasca County, MN"
2016,Sep,21562,20083,1479,6.9,"Itasca County, MN"
2016,Oct,21652,20121,1531,7.1,"Itasca County, MN"
2016,Nov,21593,19710,1883,8.7,"Itasca County, MN"
2016,Dec,21550,19575,1975,9.2,"Itasca County, MN"
2017,Jan,21974,19814,2160,9.8,"Itasca County, MN"
2017,Feb,22007,20024,1983,9.0,"Itasca County, MN"
2017,Mar,22117,20063,2054,9.3,"Itasca County, MN"
2017,Apr,21676,19897,1779,8.2,"Itasca County, MN"
2017,May,21737,20352,1385,6.4,"Itasca County, MN"
2017,Jun,22309,20831,1478,6.6,"Itasca County, MN"
2017,Jul,22017,20653,1364,6.2,"Itasca County, MN"
2017,Aug,22008,20632,1376,6.3,"Itasca County, MN"
2017,Sep,21666,20611,1055,4.9,"Itasca County, MN"
2017,Oct,21481,20509,972,4.5,"Itasca County, MN"
2017,Nov,21630,20234,1396,6.5,"Itasca County, MN"
2017,Dec,21580,20129,1451,6.7,"Itasca County, MN"
2018,Jan,21943,20313,1630,7.4,"Itasca County, MN"
2018,Feb,21883,20312,1571,7.2,"Itasca County, MN"
2018,Mar,21962,20400,1562,7.1,"Itasca County, MN"
2018,Apr,21539,20263,1276,5.9,"Itasca County, MN"
2018,May,21838,20768,1070,4.9,"Itasca County, MN"
2018,Jun,22286,21138,1148,5.2,"Itasca County, MN"
2018,Jul,22002,20973,1029,4.7,"Itasca County, MN"
2018,Aug,21878,20869,1009,4.6,"Itasca County, MN"
2018,Sep,21543,20747,796,3.7,"Itasca County, MN"
2018,Oct,21584,20697,887,4.1,"Itasca County, MN"
2018,Nov,21658,20477,1181,5.5,"Itasca County, MN"
2018,Dec,21761,20349,1412,6.5,"Itasca County, MN"
2019,Jan,21982,20132,1850,8.4,"Itasca County, MN"
2019,Feb,21817,20258,1559,7.1,"Itasca County, MN"
2019,Mar,21869,20333,1536,7.0,"Itasca County, MN"
2019,Apr,21608,20233,1375,6.4,"Itasca County, MN"
2019,May,22139,20972,1167,5.3,"Itasca County, MN"
2019,Jun,22622,21337,1285,5.7,"Itasca County, MN"
2019,Jul,22355,21078,1277,5.7,"Itasca County, MN"
2019,Aug,22261,21093,1168,5.2,"Itasca County, MN"
2019,Sep,21950,21042,908,4.1,"Itasca County, MN"
2019,Oct,22038,21105,933,4.2,"Itasca County, MN"
2019,Nov,22024,20732,1292,5.9,"Itasca County, MN"
2019,Dec,22072,20543,1529,6.9,"Itasca County, MN"
2020,Jan,22346,20576,1770,7.9,"Itasca County, MN"
2020,Feb,22272,20632,1640,7.4,"Itasca County, MN"
2020,Mar,22416,20384,2032,9.1,"Itasca County, MN"
2020,Apr,20756,18293,2463,11.9,"Itasca County, MN"
2020,May,21808,18710,3098,14.2,"Itasca County, MN"
2020,Jun,23173,20572,2601,11.2,"Itasca County, MN"
2020,Jul,23029,20852,2177,9.5,"Itasca County, MN"
2020,Aug,22986,21337,1649,7.2,"Itasca County, MN"
2020,Sep,22281,20856,1425,6.4,"Itasca County, MN"
2020,Oct,22548,21098,1450,6.4,"Itasca County, MN"
2020,Nov,21964,20661,1303,5.9,"Itasca County, MN"
2020,Dec,21655,20184,1471,6.8,"Itasca County, MN"
2021,Jan,21689,20191,1498,6.9,"Itasca County, MN"
2021,Feb,21625,20202,1423,6.6,"Itasca County, MN"
2021,Mar,21674,20311,1363,6.3,"Itasca County, MN"
2021,Apr,21658,20324,1334,6.2,"Itasca County, MN"
2021,May,21982,20933,1049,4.8,"Itasca County, MN"
2021,Jun,22216,21116,1100,5.0,"Itasca County, MN"
2021,Jul,22025,21059,966,4.4,"Itasca County, MN"
2021,Aug,21933,21003,930,4.2,"Itasca County, MN"
2021,Sep,21527,20757,770,3.6,"Itasca County, MN"
2021,Oct,21598,20842,756,3.5,"Itasca County, MN"
2021,Nov,21563,20702,861,4.0,"Itasca County, MN"
2021,Dec,21535,20448,1087,5.0,"Itasca County, MN"
2022,Jan,21647,20325,1322,6.1,"Itasca County, MN"
2022,Feb,21562,20352,1210,5.6,"Itasca County, MN"
2022,Mar,21803,20696,1107,5.1,"Itasca County, MN"
2022,Apr,21145,20216,929,4.4,"Itasca County, MN"
2022,May,21697,20794,903,4.2,"Itasca County, MN"
2022,Jun,22001,21142,859,3.9,"Itasca County, MN"
2022,Jul,21962,21216,746,3.4,"Itasca County, MN"
2022,Aug,22007,21190,817,3.7,"Itasca County, MN"
2022,Sep,21537,20940,597,2.8,"Itasca County, MN"
2022,Oct,21492,20865,627,2.9,"Itasca County, MN"
2022,Nov,21205,20330,875,4.1,"Itasca County, MN"
2022,Dec,21494,20300,1194,5.6,"Itasca County, MN"
2023,Jan,21415,20095,1320,6.2,"Itasca County, MN"
2023,Feb,21468,20137,1331,6.2,"Itasca County, MN"
2023,Mar,21650,20371,1279,5.9,"Itasca County, MN"
2023,Apr,21552,20408,1144,5.3,"Itasca County, MN"
2023,May,21941,20958,983,4.5,"Itasca County, MN"
2023,Jun,22538,21434,1104,4.9,"Itasca County, MN"
2023,Jul,22314,21379,935,4.2,"Itasca County, MN"
2023,Aug,22187,21187,1000,4.5,"Itasca County, MN"
2023,Sep,21576,20957,619,2.9,"Itasca County, MN"
2023,Oct,21578,21004,574,2.7,"Itasca County, MN"
2023,Nov,21442,20704,738,3.4,"Itasca County, MN"
2023,Dec,21436,20456,980,4.6,"Itasca County, MN"
2024,Jan,21629,20378,1251,5.8,"Itasca County, MN"
2024,Feb,21700,20345,1355,6.2,"Itasca County, MN"
2024,Mar,21827,20598,1229,5.6,"Itasca County, MN"
2024,Apr,21565,20543,1022,4.7,"Itasca County, MN"
2024,May,21750,20790,960,4.4,"Itasca County, MN"
2024,Jun,22210,21001,1209,5.4,"Itasca County, MN"
2024,Jul,22117,20961,1156,5.2,"Itasca County, MN"
2024,Aug,22142,21032,1110,5.0,"Itasca County, MN"
2024,Sep,21677,20946,731,3.4,"Itasca County, MN"
2024,Oct,21654,20998,656,3.0,"Itasca County, MN"
2024,Nov,21599(P),20643(P),956(P),4.4(P),"Itasca County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Itasca County, MN"
2014,Jan,6217,5933,284,4.6,"Jackson County, MN"
2014,Feb,6183,5916,267,4.3,"Jackson County, MN"
2014,Mar,6211,5948,263,4.2,"Jackson County, MN"
2014,Apr,6141,5928,213,3.5,"Jackson County, MN"
2014,May,6216,6013,203,3.3,"Jackson County, MN"
2014,Jun,6304,6054,250,4.0,"Jackson County, MN"
2014,Jul,6516,6148,368,5.6,"Jackson County, MN"
2014,Aug,6357,6117,240,3.8,"Jackson County, MN"
2014,Sep,6300,6026,274,4.3,"Jackson County, MN"
2014,Oct,6636,6229,407,6.1,"Jackson County, MN"
2014,Nov,6327,6115,212,3.4,"Jackson County, MN"
2014,Dec,6400,6125,275,4.3,"Jackson County, MN"
2015,Jan,6415,6134,281,4.4,"Jackson County, MN"
2015,Feb,6281,6007,274,4.4,"Jackson County, MN"
2015,Mar,6410,6152,258,4.0,"Jackson County, MN"
2015,Apr,6201,5961,240,3.9,"Jackson County, MN"
2015,May,6149,5877,272,4.4,"Jackson County, MN"
2015,Jun,6483,6148,335,5.2,"Jackson County, MN"
2015,Jul,6305,6090,215,3.4,"Jackson County, MN"
2015,Aug,6196,5989,207,3.3,"Jackson County, MN"
2015,Sep,6177,5924,253,4.1,"Jackson County, MN"
2015,Oct,6412,6208,204,3.2,"Jackson County, MN"
2015,Nov,6277,6085,192,3.1,"Jackson County, MN"
2015,Dec,6330,5942,388,6.1,"Jackson County, MN"
2016,Jan,6289,6017,272,4.3,"Jackson County, MN"
2016,Feb,6120,5846,274,4.5,"Jackson County, MN"
2016,Mar,6185,5900,285,4.6,"Jackson County, MN"
2016,Apr,6063,5852,211,3.5,"Jackson County, MN"
2016,May,5968,5639,329,5.5,"Jackson County, MN"
2016,Jun,6274,5870,404,6.4,"Jackson County, MN"
2016,Jul,6101,5742,359,5.9,"Jackson County, MN"
2016,Aug,5997,5756,241,4.0,"Jackson County, MN"
2016,Sep,5890,5662,228,3.9,"Jackson County, MN"
2016,Oct,6116,5867,249,4.1,"Jackson County, MN"
2016,Nov,6042,5854,188,3.1,"Jackson County, MN"
2016,Dec,6084,5825,259,4.3,"Jackson County, MN"
2017,Jan,5977,5694,283,4.7,"Jackson County, MN"
2017,Feb,5826,5569,257,4.4,"Jackson County, MN"
2017,Mar,5878,5628,250,4.3,"Jackson County, MN"
2017,Apr,5802,5614,188,3.2,"Jackson County, MN"
2017,May,5836,5653,183,3.1,"Jackson County, MN"
2017,Jun,5846,5648,198,3.4,"Jackson County, MN"
2017,Jul,5728,5540,188,3.3,"Jackson County, MN"
2017,Aug,5689,5414,275,4.8,"Jackson County, MN"
2017,Sep,5625,5394,231,4.1,"Jackson County, MN"
2017,Oct,5757,5597,160,2.8,"Jackson County, MN"
2017,Nov,5686,5540,146,2.6,"Jackson County, MN"
2017,Dec,5733,5547,186,3.2,"Jackson County, MN"
2018,Jan,5672,5453,219,3.9,"Jackson County, MN"
2018,Feb,5719,5516,203,3.5,"Jackson County, MN"
2018,Mar,5708,5508,200,3.5,"Jackson County, MN"
2018,Apr,5710,5555,155,2.7,"Jackson County, MN"
2018,May,5820,5701,119,2.0,"Jackson County, MN"
2018,Jun,5807,5600,207,3.6,"Jackson County, MN"
2018,Jul,5921,5700,221,3.7,"Jackson County, MN"
2018,Aug,5601,5437,164,2.9,"Jackson County, MN"
2018,Sep,5600,5478,122,2.2,"Jackson County, MN"
2018,Oct,5698,5557,141,2.5,"Jackson County, MN"
2018,Nov,5646,5523,123,2.2,"Jackson County, MN"
2018,Dec,5732,5548,184,3.2,"Jackson County, MN"
2019,Jan,5637,5381,256,4.5,"Jackson County, MN"
2019,Feb,5581,5358,223,4.0,"Jackson County, MN"
2019,Mar,5617,5400,217,3.9,"Jackson County, MN"
2019,Apr,5722,5547,175,3.1,"Jackson County, MN"
2019,May,5876,5730,146,2.5,"Jackson County, MN"
2019,Jun,5833,5558,275,4.7,"Jackson County, MN"
2019,Jul,5868,5481,387,6.6,"Jackson County, MN"
2019,Aug,5763,5593,170,2.9,"Jackson County, MN"
2019,Sep,5719,5584,135,2.4,"Jackson County, MN"
2019,Oct,5851,5730,121,2.1,"Jackson County, MN"
2019,Nov,5686,5565,121,2.1,"Jackson County, MN"
2019,Dec,5730,5555,175,3.1,"Jackson County, MN"
2020,Jan,5580,5342,238,4.3,"Jackson County, MN"
2020,Feb,5589,5362,227,4.1,"Jackson County, MN"
2020,Mar,5521,5252,269,4.9,"Jackson County, MN"
2020,Apr,5811,5398,413,7.1,"Jackson County, MN"
2020,May,5815,5285,530,9.1,"Jackson County, MN"
2020,Jun,6094,5638,456,7.5,"Jackson County, MN"
2020,Jul,6195,5805,390,6.3,"Jackson County, MN"
2020,Aug,5973,5749,224,3.8,"Jackson County, MN"
2020,Sep,5802,5603,199,3.4,"Jackson County, MN"
2020,Oct,6061,5743,318,5.2,"Jackson County, MN"
2020,Nov,5781,5587,194,3.4,"Jackson County, MN"
2020,Dec,5735,5489,246,4.3,"Jackson County, MN"
2021,Jan,5569,5270,299,5.4,"Jackson County, MN"
2021,Feb,5561,5322,239,4.3,"Jackson County, MN"
2021,Mar,5489,5249,240,4.4,"Jackson County, MN"
2021,Apr,5467,5284,183,3.3,"Jackson County, MN"
2021,May,5471,5285,186,3.4,"Jackson County, MN"
2021,Jun,5609,5339,270,4.8,"Jackson County, MN"
2021,Jul,5673,5462,211,3.7,"Jackson County, MN"
2021,Aug,5524,5366,158,2.9,"Jackson County, MN"
2021,Sep,5441,5315,126,2.3,"Jackson County, MN"
2021,Oct,5540,5426,114,2.1,"Jackson County, MN"
2021,Nov,5411,5313,98,1.8,"Jackson County, MN"
2021,Dec,5517,5388,129,2.3,"Jackson County, MN"
2022,Jan,5383,5207,176,3.3,"Jackson County, MN"
2022,Feb,5440,5291,149,2.7,"Jackson County, MN"
2022,Mar,5406,5259,147,2.7,"Jackson County, MN"
2022,Apr,5286,5186,100,1.9,"Jackson County, MN"
2022,May,5434,5271,163,3.0,"Jackson County, MN"
2022,Jun,5401,5276,125,2.3,"Jackson County, MN"
2022,Jul,5563,5388,175,3.1,"Jackson County, MN"
2022,Aug,5417,5299,118,2.2,"Jackson County, MN"
2022,Sep,5348,5258,90,1.7,"Jackson County, MN"
2022,Oct,5475,5390,85,1.6,"Jackson County, MN"
2022,Nov,5373,5281,92,1.7,"Jackson County, MN"
2022,Dec,5543,5407,136,2.5,"Jackson County, MN"
2023,Jan,5429,5275,154,2.8,"Jackson County, MN"
2023,Feb,5479,5306,173,3.2,"Jackson County, MN"
2023,Mar,5450,5280,170,3.1,"Jackson County, MN"
2023,Apr,5404,5258,146,2.7,"Jackson County, MN"
2023,May,5446,5299,147,2.7,"Jackson County, MN"
2023,Jun,5493,5280,213,3.9,"Jackson County, MN"
2023,Jul,5587,5374,213,3.8,"Jackson County, MN"
2023,Aug,5759,5561,198,3.4,"Jackson County, MN"
2023,Sep,5674,5508,166,2.9,"Jackson County, MN"
2023,Oct,5697,5579,118,2.1,"Jackson County, MN"
2023,Nov,5643,5553,90,1.6,"Jackson County, MN"
2023,Dec,5564,5436,128,2.3,"Jackson County, MN"
2024,Jan,5523,5349,174,3.2,"Jackson County, MN"
2024,Feb,5523,5335,188,3.4,"Jackson County, MN"
2024,Mar,5622,5467,155,2.8,"Jackson County, MN"
2024,Apr,5621,5495,126,2.2,"Jackson County, MN"
2024,May,5495,5363,132,2.4,"Jackson County, MN"
2024,Jun,5669,5463,206,3.6,"Jackson County, MN"
2024,Jul,5791,5556,235,4.1,"Jackson County, MN"
2024,Aug,5969,5756,213,3.6,"Jackson County, MN"
2024,Sep,5877,5715,162,2.8,"Jackson County, MN"
2024,Oct,5816,5685,131,2.3,"Jackson County, MN"
2024,Nov,5822(P),5667(P),155(P),2.7(P),"Jackson County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Jackson County, MN"
2014,Jan,8940,7999,941,10.5,"Kanabec County, MN"
2014,Feb,8922,7957,965,10.8,"Kanabec County, MN"
2014,Mar,8974,7989,985,11.0,"Kanabec County, MN"
2014,Apr,8851,8067,784,8.9,"Kanabec County, MN"
2014,May,8753,8174,579,6.6,"Kanabec County, MN"
2014,Jun,8928,8352,576,6.5,"Kanabec County, MN"
2014,Jul,8980,8449,531,5.9,"Kanabec County, MN"
2014,Aug,8822,8332,490,5.6,"Kanabec County, MN"
2014,Sep,8761,8301,460,5.3,"Kanabec County, MN"
2014,Oct,8783,8357,426,4.9,"Kanabec County, MN"
2014,Nov,8854,8237,617,7.0,"Kanabec County, MN"
2014,Dec,8956,8212,744,8.3,"Kanabec County, MN"
2015,Jan,8894,8032,862,9.7,"Kanabec County, MN"
2015,Feb,8868,8006,862,9.7,"Kanabec County, MN"
2015,Mar,8970,8076,894,10.0,"Kanabec County, MN"
2015,Apr,8824,8197,627,7.1,"Kanabec County, MN"
2015,May,8822,8333,489,5.5,"Kanabec County, MN"
2015,Jun,8873,8386,487,5.5,"Kanabec County, MN"
2015,Jul,8879,8413,466,5.2,"Kanabec County, MN"
2015,Aug,8811,8357,454,5.2,"Kanabec County, MN"
2015,Sep,8647,8246,401,4.6,"Kanabec County, MN"
2015,Oct,8775,8390,385,4.4,"Kanabec County, MN"
2015,Nov,8891,8414,477,5.4,"Kanabec County, MN"
2015,Dec,9078,8337,741,8.2,"Kanabec County, MN"
2016,Jan,9231,8363,868,9.4,"Kanabec County, MN"
2016,Feb,9288,8419,869,9.4,"Kanabec County, MN"
2016,Mar,9303,8417,886,9.5,"Kanabec County, MN"
2016,Apr,9146,8484,662,7.2,"Kanabec County, MN"
2016,May,8874,8434,440,5.0,"Kanabec County, MN"
2016,Jun,8908,8455,453,5.1,"Kanabec County, MN"
2016,Jul,8799,8381,418,4.8,"Kanabec County, MN"
2016,Aug,8801,8380,421,4.8,"Kanabec County, MN"
2016,Sep,8748,8348,400,4.6,"Kanabec County, MN"
2016,Oct,8840,8457,383,4.3,"Kanabec County, MN"
2016,Nov,8889,8404,485,5.5,"Kanabec County, MN"
2016,Dec,9013,8280,733,8.1,"Kanabec County, MN"
2017,Jan,9318,8352,966,10.4,"Kanabec County, MN"
2017,Feb,9274,8383,891,9.6,"Kanabec County, MN"
2017,Mar,9302,8434,868,9.3,"Kanabec County, MN"
2017,Apr,9090,8465,625,6.9,"Kanabec County, MN"
2017,May,9016,8602,414,4.6,"Kanabec County, MN"
2017,Jun,9073,8666,407,4.5,"Kanabec County, MN"
2017,Jul,8951,8583,368,4.1,"Kanabec County, MN"
2017,Aug,8947,8565,382,4.3,"Kanabec County, MN"
2017,Sep,8846,8538,308,3.5,"Kanabec County, MN"
2017,Oct,8901,8605,296,3.3,"Kanabec County, MN"
2017,Nov,9029,8543,486,5.4,"Kanabec County, MN"
2017,Dec,9174,8486,688,7.5,"Kanabec County, MN"
2018,Jan,9128,8256,872,9.6,"Kanabec County, MN"
2018,Feb,9080,8291,789,8.7,"Kanabec County, MN"
2018,Mar,9148,8334,814,8.9,"Kanabec County, MN"
2018,Apr,9089,8467,622,6.8,"Kanabec County, MN"
2018,May,8958,8572,386,4.3,"Kanabec County, MN"
2018,Jun,9010,8633,377,4.2,"Kanabec County, MN"
2018,Jul,8877,8546,331,3.7,"Kanabec County, MN"
2018,Aug,8741,8445,296,3.4,"Kanabec County, MN"
2018,Sep,8733,8486,247,2.8,"Kanabec County, MN"
2018,Oct,8828,8573,255,2.9,"Kanabec County, MN"
2018,Nov,8839,8448,391,4.4,"Kanabec County, MN"
2018,Dec,9050,8383,667,7.4,"Kanabec County, MN"
2019,Jan,9220,8267,953,10.3,"Kanabec County, MN"
2019,Feb,9179,8342,837,9.1,"Kanabec County, MN"
2019,Mar,9165,8341,824,9.0,"Kanabec County, MN"
2019,Apr,9044,8436,608,6.7,"Kanabec County, MN"
2019,May,8979,8619,360,4.0,"Kanabec County, MN"
2019,Jun,9147,8769,378,4.1,"Kanabec County, MN"
2019,Jul,9072,8711,361,4.0,"Kanabec County, MN"
2019,Aug,9005,8701,304,3.4,"Kanabec County, MN"
2019,Sep,8947,8692,255,2.9,"Kanabec County, MN"
2019,Oct,9112,8797,315,3.5,"Kanabec County, MN"
2019,Nov,9165,8676,489,5.3,"Kanabec County, MN"
2019,Dec,9387,8581,806,8.6,"Kanabec County, MN"
2020,Jan,9497,8462,1035,10.9,"Kanabec County, MN"
2020,Feb,9386,8488,898,9.6,"Kanabec County, MN"
2020,Mar,9398,8395,1003,10.7,"Kanabec County, MN"
2020,Apr,8789,7823,966,11.0,"Kanabec County, MN"
2020,May,8800,7836,964,11.0,"Kanabec County, MN"
2020,Jun,9131,8416,715,7.8,"Kanabec County, MN"
2020,Jul,9110,8467,643,7.1,"Kanabec County, MN"
2020,Aug,9110,8617,493,5.4,"Kanabec County, MN"
2020,Sep,9160,8699,461,5.0,"Kanabec County, MN"
2020,Oct,9178,8738,440,4.8,"Kanabec County, MN"
2020,Nov,9219,8624,595,6.5,"Kanabec County, MN"
2020,Dec,9168,8420,748,8.2,"Kanabec County, MN"
2021,Jan,9137,8217,920,10.1,"Kanabec County, MN"
2021,Feb,9132,8249,883,9.7,"Kanabec County, MN"
2021,Mar,9117,8298,819,9.0,"Kanabec County, MN"
2021,Apr,9073,8479,594,6.5,"Kanabec County, MN"
2021,May,8999,8597,402,4.5,"Kanabec County, MN"
2021,Jun,9074,8660,414,4.6,"Kanabec County, MN"
2021,Jul,8815,8479,336,3.8,"Kanabec County, MN"
2021,Aug,8972,8646,326,3.6,"Kanabec County, MN"
2021,Sep,9026,8729,297,3.3,"Kanabec County, MN"
2021,Oct,9114,8827,287,3.1,"Kanabec County, MN"
2021,Nov,9116,8793,323,3.5,"Kanabec County, MN"
2021,Dec,9288,8771,517,5.6,"Kanabec County, MN"
2022,Jan,9303,8576,727,7.8,"Kanabec County, MN"
2022,Feb,9320,8659,661,7.1,"Kanabec County, MN"
2022,Mar,9295,8690,605,6.5,"Kanabec County, MN"
2022,Apr,9066,8643,423,4.7,"Kanabec County, MN"
2022,May,9113,8868,245,2.7,"Kanabec County, MN"
2022,Jun,9223,8955,268,2.9,"Kanabec County, MN"
2022,Jul,9102,8852,250,2.7,"Kanabec County, MN"
2022,Aug,9131,8855,276,3.0,"Kanabec County, MN"
2022,Sep,9128,8907,221,2.4,"Kanabec County, MN"
2022,Oct,9062,8823,239,2.6,"Kanabec County, MN"
2022,Nov,9082,8730,352,3.9,"Kanabec County, MN"
2022,Dec,9347,8687,660,7.1,"Kanabec County, MN"
